reviewId,content,gender,location,date,score
,"i've been usin this app on and off for weeks now, and its alright i suppose. the swiping thingy is kinda fun at times, but most ppl just say they're lookin for friends or somethin. customer support was",,,,3
3cb77d71-180c-4e1a-ad79-6baac88a458a,"Doesn't work. Phone won't work,and you don't have alternative ways of logging other than with Facebook.",male,"Vienna,Austria",2015-08-12,1
497c29af-ac14-4001-8468-38a9233e8cce,"You get a limited number of swipes,and basically have to pay,so your chances of finding someone can increase. In the end it's the SAME as many other dating apps,and there's nothing really different considering you have to pay just to find someone.",male,"Lisbon,Portugal",2015-09-30,1
ad72b438-60f9-4e58-95ed-288ba5248f13,It's supposed to be free but they aren't,male,"Berlin,Germany",2014-12-08,1
85cd43cd-3992-4ca6-80c4-a93c4a36bda5,🥰😘😍,female,"Cali,Colombia",2025-05-30,5
6a09b857-8397-4aa7-bea1-bde4773c3df3,It sucks and I feel like it's a clickbait joke,male,"Cali,Colombia",2017-07-29,1
25bc5066-2195-4817-92d2-812681a3e519,Honestly it is okay but it will hit you with the spam a lot. I go on for a minute and get hit with one ad after another ad.,male,"Jakarta,Indonesia",2019-12-29,3
ffa6afe8-f31f-4cf7-a86f-db54ded5b84b,great app,male,"Accra,Ghana",2024-05-19,5
1da801d9-3fb5-4992-a075-2122c04092ef,They want ridiculous fees for everything. $25/week just to see who may be Interested. Awful. $3/week would be a soft maby.,male,"Barcelona,Spain",2015-06-05,1
683d6dd1-76b6-4870-8e50-4db670a5f724,Bumble is good place for find good friends and spend quality of time,male,"Chennai,India",2020-01-14,3
6de04bd4-75a0-4d23-a1ca-08b8c81c7dc0,"I'm recommending this app to everyone. This is the best dating app I tried. I'm not bombarded with unwanted messages and matches. It's really up to your tastes and likes. I like that there's a time limit for doing first move and waiting for the reply of your matched person. It helped a lot in screening to find your best man who's really into you too. Subscription is cheap and affordable. The only downside is that it oftens lag. In general,everything is good. They have a lot of good features.",male,"Valencia,Spain",2023-07-18,5
378bb5ae-d924-4952-9611-f9ad7ebc7d1e,ok,male,"Berlin,Germany",2023-08-30,5
fdff4f37-d522-40bc-a5b0-e43e55897355,cool to use but still reviewing,male,"Prague,Czech Republic",2019-10-30,3
6c6d8931-072f-4cea-bcb3-adaab801bd24,I want dating to night🤒,male,"Barcelona,Spain",2022-10-04,5
,idk if i like this or not... its cool that u get one day to start convo after matchin tho sometimes its kinda annoying tryna keep track of all those notifications when im busy with work or somethin,,,,3
88c3a494-cba3-4b11-819f-a898363ed194,😂😂fake,male,"Geneva,Switzerland",2015-06-13,1
c9ed3fa2-8f52-4d01-8994-ff07bd105226,They need to implement a larger match time limit. 24 hrs to both match and the woman message is not enough,male,"Addis Ababa,Ethiopia",2020-10-15,3
,"i use this app when im watching tv alone and need some distraction... swiped through a bunch without thinking too hard about it. had a few convo's that just fizzled out lol. interface is fine, premium sub doesn't seem worth it to",,,,3
a61f1a01-11c3-483e-87a4-c9d76bb33c12,"Worst app ever. Total waste of money and time.. I took premium account,paid the money and didn't got any reply from anyone. Total fake app",male,"Karachi,Pakistan",2016-02-19,1
97f790de-1f64-4bb7-bec6-ba3ed25df846,Love this app but you have more things to put in place,female,"La Paz,Bolivia",2023-04-12,4
,"i've been using this app on and off for months now. i kinda like the 24hr rule to start convo, its interesting but sometimes exhausting if u r busy or dont see matches often. premium subscription is meh, not worth it im",,,,3
cea721bc-4629-4d4d-a2ca-a62fa99d12e5,it an amazing app.,male,"Berlin,Germany",2022-12-05,5
142dd270-b2e9-477d-9115-53d042f57e47,this app doesn't let search specific area's. it does does what it likes... frustrating,male,"Edinburgh,United Kingdom",2019-05-20,3
7d0800f9-35af-4182-9f95-95586ce8faac,"In my experience,it’s nice that it’s not just for dating. It makes the app feel more useful.",female,"Sydney,Australia",2025-11-21,5
,i've had my account since january and i still get decent matches with the swipe thing but lately its been pretty slow. might stick around for a bit longer though.,,,,3
,"i've been using this app for a bit and it's alright i guess. the matching system seems kinda random but hey at least its not too hard on the eyes...yet anyway, havent seen any super promising matches or anything",,,,3
ee395828-6f57-49a7-b7fe-530a784ad85b,"Their photo verification process is ridiculous,they expect you to copy EXACTLY the gesture in your verification photo,otherwise they won't let you access your account. This is the second time they force me to verify my photo after opening my account and paying their expensive membership. There are so many people on Bumble who haven't verified their pictures in so long. I do feel DISCRIMINATED against because of either my ethnicity or sexual orientation. I contacted them many times to no avail",male,"Karachi,Pakistan",2016-04-20,1
05946315-418e-46cb-b48d-c34cea38c249,very Nice,female,"Gold Coast,Australia",2025-07-27,5
dd4f96c2-8712-462c-820d-72e3f844f617,Good,male,"Frankfurt,Germany",2023-07-15,5
2ecd4733-aa88-4ef1-83ac-47af20ff58b6,Here there are lots of bugs. Because of that I can't see profiles near my home town. This app is always force to spend more money on it. After we spend time and more money we can't get any matches. Very bad experience about bumble.,male,"Vienna,Austria",2017-09-18,2
3a587c68-12c4-4dcb-98a4-eb4e2fa0e86e,You have to pay to send or receive messages. Your sent likes aren't received without other person paying for messages either. Giant ripoff. Could cost you upward of $100/month to have your profile seen.,male,"Birmingham,United Kingdom",2015-04-20,1
b1af3e7b-bdb1-4b0a-a115-d25107910697,muy buena,male,"Zurich,Switzerland",2022-11-15,5
,"ive been using this app for a bit now and its pretty cool i guess. like the swipe thing is fun but sometimes the timer thing gets annoying - u gotta start convo within an hour or whatever which can be exhausting if ur busy, know? still",,,,3
,"idk if i'd call this app bad or good, really just meh. swiped through a bunch and had some decent convos but they all kinda fizzled out. maybe worth trying again when im super bored though.",,,,3
,i dont know if im just used to being lonely or what but this app is decent i guess. swiping thru local profiles is kinda fun and all but its not like anyone matches with me unless i message first lol,,,,3
7158ac9f-7305-4075-a62d-cf0d0ec6050f,"Met some really great ppl on here,and even more GHOSTS... was looking for a relationship,but really only found folks looking to hook up... did not find what i was looking for,but not a bad experience. I only used the free version.",male,"Bangalore,India",2021-12-13,4
15173333-467f-4d44-939f-f040de2e8649,good,male,"Tunis,Tunisia",2022-05-06,4
,it's alright i guess. free version is basically just tinder with some extra steps. no premium perks worth paying for in my experience. still use it when bored though.,,,,3
,"idk, its decent i suppose. free version is pretty limited, cant see who likes me or get extra swipes without paying for premium. still kinda works but not that impressed yet.",,,,3
ff522cd1-4c21-4b86-aa30-08bd5bb1b219,These guys are cheaters... after receiving the payment they didn't activate my premium membership 😡😡...,male,"Geneva,Switzerland",2021-09-26,4
3925214f-6625-462b-85a7-c0a82cdbf717,"Love is not found online. Happiness can't be paid for,and you will definitely not find both of those on here.",male,"Brisbane,Australia",2017-10-26,1
,"the app's alright i suppose. notifications can be kinda annoying sometimes with all the match reminders and whatnot, but loading times are pretty fast so that's good. not bad, just...meh.",,,,3
,idk if i'm just not into online dating rn or what but this app is kinda alright? swiping's easy but premium subscription feels too pricey for a small feature boost and barely any real matches so far,,,,3
,i've been using this app for a few weeks now and its alright i guess. got some decent matches but nothing's really panned out yet. customer support is pretty responsive when i needed to report a fake profile.,,,,3
ff16e06a-a17b-496e-9ffa-ca47b662c9b4,nice app,male,"Barcelona,Spain",2021-05-28,4
7862564c-42a6-46c6-b1bd-f87bc5af6026,excellent,male,"Frankfurt,Germany",2023-08-15,5
c903b8ad-cecc-4fd6-b169-2019e059ed70,cute,male,"Rome,Italy",2023-07-19,5
437646e8-115f-4c54-99f7-08cc74932add,"Rubbish,please remember to cancel your subscription or they will continue charging you.",male,"Amsterdam,Netherlands",2015-12-26,1
47837be2-366a-4cdb-bcc0-707aa0c692b4,I pulled a 5-Star S Class after 200 swipes!,male,"Glasgow,United Kingdom",2022-11-13,5
253a6df4-bc01-41db-9a29-f9f384a0f4b1,"On January 20,2024,I received the new S24 Ultra with Galaxy AI. After some deliberation,I decided to give this another shot with the aid of the best writing style that balances professionalism and casualness!",male,"Jerusalem,Israel",2018-05-08,2
d7696525-cab4-4112-9b01-0ced190e6351,Swipe three times and you reach your limit lol ...reaching much for paid memberships?? No wlone wants to pay for still not being matched with anyone lol,female,"Santiago,Chile",2017-10-02,1
30da8b12-0c90-4af2-aaf8-f41d52175f68,Not good also bumble not working,male,"Accra,Ghana",2016-10-12,1
,i tried this app out of boredom and its alright i suppose. got some decent matches but the premium subscription feels kinda pricey for just extra features that dont really matter to me.,,,,3
1a9498f6-c2ef-4028-82da-113754913042,good,male,"Montreal,Canada",2024-11-12,5
,"idk, i only use this app cuz im bored while watching tv, swiping is kinda fun but dont take it too serious lol. had some decent convo's that just fizzled out tho. nothing special about it honestly.",,,,3
,"haven't really found anyone decent yet, think it's cause i'm on a free subscription tho. interface is pretty meh too - same old swiping gets repetitive after a while. deff wont pay for premium anytime soon",,,,3
95c36746-25fd-4567-aba6-970a3ac06caf,nice,male,"Birmingham,United Kingdom",2023-06-11,5
97f12e28-42f7-4efc-9866-d3ee808b94e5,sending pictures and everything but you're not getting no response,male,"Oslo,Norway",2019-01-09,3
cb03e280-4b96-4511-9bcd-da639c08bce0,I'm stuck in this loop to put a picture in when my account was fine last week. Apparently a standard selfie of me is breaking the terms and conditions. Please don't tell me to contact customer support because I did 1/3/24 and all I got was the ability to not send messages now or even log in.,male,"Phoenix,United States",2017-05-06,1
05b5e83e-0c01-410d-91aa-b2c4e5ebe56d,having trouble with the rushed timers. its too much pressure to force you to pay for a subscription so you can have the ability to extend the time frame. some of us arent on the app 24x7 or are interested in paying for a subscription just to have that ability. not sure i want to keep using it just because of them rushing so much and forcing down subscriptions,female,"Arequipa,Peru",2021-08-02,3
fc1307e2-63c3-4aca-97b4-955e7f1404e4,Tragic application is infested with OF spammers. I'd rather save the 100mb on my phone than download this atrocity to society.,male,"Cape Town,South Africa",2016-08-07,1
87f58a0c-7ead-46da-b348-bb277d43a226,Waste,male,"Bogotá,Colombia",2017-06-10,1
2af98c9f-62fb-48fe-958d-2e8ca89f987d,it's okay,male,"Manchester,United Kingdom",2019-07-12,3
ec7346fd-3f4b-4a83-b222-c66e4da38c50,"In my experience,i like that it feels safer compared to other dating apps. It definitely stands out compared to others.",female,"Quito,Ecuador",2025-03-01,5
149ba1ed-4d17-456d-b538-8e07334a5fb3,total waste of money and time,male,"Jerusalem,Israel",2016-05-08,1
cf0b9cec-fefc-4344-ab9d-7a2f0984e566,Good App. i would say its better then tinder if you actually search for someone.,male,"Bangalore,India",2022-02-09,4
575862fa-9e1a-4a01-b3fe-7131bb0bec9a,"This is fake app,does not even allow you to delete the profile with fake request to type """"delete"""". I did it but still not able to confirm delation. Sister of Tinder they intrude your privacy,steal your photos and do everything to extract your money with no chances to communicate with another profiles. Just read clients comments. Always one star. Just theft. Google Play is complicit if they do not ban them from their platform and allow them to ripp off paying customers.",male,"Seville,Spain",2015-12-12,1
1b1c8fec-5b0a-4b24-8991-2f88bdd07a57,"Hadn't used in 2 weeks,came back to blocked account for violating guidelines. How is that possible?",female,"Wellington,New Zealand",2018-03-20,1
1871f675-a37a-442d-b021-99fd1a3bc330,Change the 24 hour reply time and extend it to 72 hours. Increase the daily swipes limit. Havent had a single conversation so far..,male,"Athens,Greece",2017-06-19,2
4e058a14-ac3d-48c0-b22e-5ca66a771c7d,"This bug must be fixed,sometimes u can't open the apps there is smoething wrong or what,can u guys fix that pls,still can open the apps",male,"Shanghai,China",2016-05-11,1
3e9f74ab-a6d3-47d7-8103-261b108d4642,I've had a support ticket for 3 weeks with no response of any kind. Edit: We're on week 5 with no response on my support ticket.,female,"Wellington,New Zealand",2018-02-27,1
eb79e645-96d2-4645-98d9-97b8c5bf4668,"i dnt get much reviews at all,i noe im not the ugliest man on earth lol",male,"Copenhagen,Denmark",2019-01-26,3
,i've been using this app for a few weeks now and its pretty meh. swiping is fine i guess but you dont really see anyone new unless you pay for premium. customer support seems okay though when i messaged them once about something.,,,,3
95b62e71-051a-4b71-9bf1-b2eb0bd7f7d3,More pictures of women twenty four hours,male,"Dublin,Ireland",2019-04-25,3
0ecd22dc-15fc-4f54-b600-bec71f9fd0d0,Renewals without my agreement,male,"Jerusalem,Israel",2016-04-23,1
d5841869-bd1e-4696-a6d1-e24e28df8f48,"Personally,the time limit actually pushes people to engage. It makes the experience better overall.",male,"San Antonio,United States",2025-01-30,5
ac9d8ae5-f2a4-40bc-94d7-2be81c0660dd,"Bumble is getting worse by the day! After 24 hours I'm getting only 2 or 3 swipes then it somehow says out of swipes!,if I'm not given enough swipes how TF am I going to get a match. It's been 15 days,I'm fed-up. Never gonna refer someone or download this again!👎🏻",male,"Paris,France",2015-01-06,1
87e3f8a5-77c9-4cae-853d-000b92c8be3b,Very good app,female,"Seattle,United States",2025-02-03,5
f88b7ae8-006c-4420-8131-ec2743e34d03,excellent,male,"Abuja,Nigeria",2024-06-16,5
0c74daa5-b4a3-437a-8fbf-85a0ee9d6e11,Matching algorithm sucks,male,"Munich,Germany",2015-06-09,1
,"been usin this app for a few weeks now and its alright i s'pose. lotsa fake profiles but customer support's pretty quick about deletin 'em when you report. swipe fatigue is real though, so idk how long ill stick",,,,3
,idk if i'm just used to tinder or what but this app's free version is pretty limited for me. can't swipe through as many profiles and customer support took forever to respond to my question about fake accounts. might stick around tho,,,,3
0a1e5e40-c11c-4ce4-a68c-095ee7703545,"From the moment Bumble disabled search by distance it ruined the app. Suggestions are inconsistent and serves only the users who are willing to pay. Because Premium users have a more specific options for their searches. Which is fine,but ruining the free user experience is unacceptble. Bettet stick to Tinder I suppose.",male,"Lusaka,Zambia",2016-08-20,1
bfa93411-f69c-49db-aa3f-422d431afba3,Slowly being convinced I don't deserve love but I won't give up :),male,"Krakow,Poland",2019-05-19,3
da354fcb-68cd-4c13-ab28-eb3ef9bc78fd,The verification picture process is trash. I've tried to get my account verified with a bunch of different pictures of me and it still doesn't work. It locks you out of the account until it's verified which is stupid. I can't access my account and the system doesn't want to verify it either. I'm deleting this app and going back to Hinge which has a better way to verify your profile. No issues with them.,male,"Algiers,Algeria",2016-10-01,1
da8a209c-8a6c-437e-b512-184874ba0c1a,nice,female,"Suva,Fiji",2025-08-25,5
a8e4b619-5e0f-416f-bbd6-5d8c84c78ee5,good,male,"Rome,Italy",2017-07-16,2
17a029a4-8066-4669-bdce-0a824aec0af1,I am really sick and tired of all the adds from this site popping up on my phone messing with my conversations and texts constantly I would like them removed now please,male,"Prague,Czech Republic",2015-10-18,1
bbf74661-c23e-4397-9bd6-05a7eaf5014c,Very bad app,female,"Sydney,Australia",2018-02-18,1
1b52b35e-dee6-45f3-8236-6f3cf6c23185,great app,male,"Athens,Greece",2023-09-10,5
d61e46ae-fcb8-4758-9ab3-0b662e942ead,Worst ap ever. No customer support nothing. Raised two tickets via different platform (Twitter/x) and other via email no one has responded me till now it's been already more than 10 days now. Also they removed my premium subscription even after paying it for 3 months. Worst pathetic,male,"Edinburgh,United Kingdom",2015-01-12,1
,"idk if i'm just not getting lucky or what but the 24 hour convo start thingy is kinda meh. sometimes its easy to miss if im busy but other times its actually nice to know theres no pressure to respond right away, you",,,,3
6be07f1d-d275-4e9e-85be-c0a413815990,عالی,male,"Riyadh,Saudi Arabia",2024-03-23,5
,"idk how i feel about this app yet, kinda like its gimmick with the one day convo limit is interesting but also super easy to miss when ur busy swiping through my area",,,,3
79f6504a-6a14-4c12-b0bd-168ac136109b,You guys suddenly blocked me off ? I practically did nothing to deserve that . Y'all need to rectify it Asap cos it's not fair at all .,female,"Caracas,Venezuela",2019-09-03,2
3e91e42b-853f-4157-b855-ea82fde56bb7,good,male,"Athens,Greece",2023-08-28,5
950a9a92-d95f-4643-86af-0630913988a9,The 24 hours to respond is really bad. Especially considering how often the app doesn't notify about new messages. ( Been waiting over a week for a reply from customer support. Don't give this app your money),female,"Hobart,Australia",2017-11-10,1
,"idk if i like this app or not lol. its cool that u get 24 hours to start convo after matchin but sometimes its easy to miss if im busy with work/my fam. premium is okay, guess it depends on ur profile and",,,,3
a795b41a-de21-4c2f-8020-16fde8f8973c,Nothing but scams and dead profiles. Has gotten worse: premium plus? What a money grab. Most profiles seem to be taken from Instagram then assembled by an algorithm. Someone might want to take a look into that.,male,"Dakar,Senegal",2018-09-02,2
,i've been using this app for a while now and its decent. i like that u can filter by location but sometimes the profiles are kinda old or dont update often. customer support is pretty responsive though when i had issues with matches not showing up.,,,,3
