reviewId,content,gender,location,date,score,sentimiento_analisis
,"i've been using this app on and off for a few weeks now. notifications are pretty inconsistent - sometimes i get tons in one day, other days nothing at all. loading times can be slow when swiping through matches, but overall its an okay",,,,3,neutra
1f1a30c1-9eeb-443b-9603-7433d1eb1e7f,"For some reason my 8 pack and prime tan do better IRL. No shyt. Fake profiles are the only ones you match with l,unless you want to make these guys rich.",male,"Fortaleza,Brazil",2017-09-26,1,negativa
ea15bf96-0f65-452e-8d22-02caa2caa3d0,"It has changed. You get 3 free 1st messages & that's it. Afterwards $5/message but nobody swipes right anymore,they're waiting for messages. Bumble adds to this by having a section on your profile to ask people questions,making people believe they don't have to swipe and wait for a $5 message. Even when you upgrade to premium,it's useless as it gives you zero 1st messages,only super swipes,which as mentioned above,everyone is waiting for messages & everyone's profiles say can't see likes",male,"Lisbon,Portugal",2015-01-26,1,negativa
5663f398-6c33-4c13-8128-e73c5425f927,They are giving around 5 to7 like per day lollll they wanting money,female,"Adelaide,Australia",2017-12-31,1,negativa
e5971f5f-eb68-4be4-9caf-25209c368e93,"Used to like it,gave it 4/5. But then I got banned for absolutely no reason! They will not tell me what I allegedly did. """"They"""" is probably some AI anyway. If I could give a ZERO,I would.",female,"Salvador,Brazil",2017-10-01,1,negativa
,"ive been usin this app for a bit now and its alright i s'pose. dont really get many matches but when i do theyre not usually from around here which is kinda lame, i guess. could be better with more local options.",,,,3,neutra
,i've been usin' this app for like a month now and its just alright i guess. the swiping is pretty easy but ive only gotten maybe 2 actual matches in my whole county. not sure if thats good or bad lol,,,,3,neutra
0ee40b3a-baf2-4337-aec7-fa0240d2cdb7,lot of people to meet here,male,"Bangkok,Thailand",2022-02-01,4,positiva
740245f8-a868-4d43-a441-947ce8fd8458,good app for dating,male,"Pretoria,South Africa",2024-07-28,5,positiva
69afc4b2-eb83-4408-a715-38ea042f4162,"Poorly designed in general,and they sold my phone number to scammers. Not worth anyone's time",male,"Copenhagen,Denmark",2015-12-18,1,negativa
fbca9fcd-2a22-4726-b2c8-435b7d40ddbe,I am crazy about this app.,female,"Sydney,Australia",2025-12-07,5,positiva
,idk if i like this app or not lol. the 24hr thingy is kinda cool cuz u gotta be on ur toes but sometimes its exhausting when im super busy swiping and got plenty of matches going. maybe ill use it again next,,,,3,neutra
,i mean... i downloaded this app just 'cause everyone in town uses it and yeah its fine i guess. no major complaints about fake profiles or anything but it feels like u see the same ppl over n over again after a while,,,,3,neutra
718e4271-cfb0-4f54-bb0d-8d61832cb904,Fake profiles don't waste your money I wasted,male,"Vienna,Austria",2023-05-13,5,positiva
413b21d8-5233-41e3-b445-3013ccc107e4,I went to relog in today and it wants to CALL to verify my number?! Not a chance.,male,"Geneva,Switzerland",2015-12-13,1,negativa
cbe45b6a-8f51-44c0-8ac3-7398168e8951,Does the job. Miles better than Tinder! We have a baby girl who is now 1yrs old. So this app really does work it's magic. Thanks for the link I've filled it in just now. Looking forward to hearing back from Bumble.,male,"Athens,Greece",2022-12-18,5,positiva
15bd7134-58c8-4ebc-a5ef-be4136a0783f,"Its nice to have another dating app. However,I wish there were a bit more free filters. For example,religion or ethnicity plays a big part to some people,and on bumble,we have to pay to see similar cultural matches. It is a bit ridiculous. Every other dating app had this filter FOR FREE. So,bumble-might want to consider this as an exception. It gets a bit expensive to pay for everything.",female,"Adelaide,Australia",2022-01-11,3,neutra
80fe1071-7263-4285-9dcc-bc28953af0be,One of the better dating apps but please add the option to keep your pictures in landscape instead of forcing them to be portrait.,male,"Cairo,Egypt",2022-06-06,4,positiva
bb074cdf-c810-406d-9459-960c5c168c45,"Not sure it's worth the money,but a good safe app.",male,"Jacksonville,United States",2023-02-21,4,positiva
3dcb5b0e-a233-4390-baeb-6059486dd095,why is it $50 a month just to use a tinder clone?.,male,"Cape Town,South Africa",2016-07-12,1,negativa
17f58342-6ee3-4365-9cf2-b79a23e38862,"Big cash grab,terrible compared to Tinder or Grindr,and the plus/premium is WAY over priced for what it is. Also I have everything set to find MEN and yet they keep only showing me women... Fix your app",female,"Perth,Australia",2018-02-13,1,negativa
95b0ee57-1603-4eb7-836d-a0347c773e8b,expensive,male,"Rome,Italy",2017-05-05,2,negativa
bab1b563-17b0-49d1-ae78-f78696aaa39f,"Hello bumble,I love using this application,but I cannot register my phone number because I live in Iran,please help me with this.",female,"Quito,Ecuador",2019-06-23,2,negativa
1c1342cf-bf8d-47e0-b288-46494fadc711,Excellent and faster,female,"Auckland,New Zealand",2025-12-15,5,positiva
49e10620-e588-4a47-aed5-5fd90b491e4b,"Idk why,I was born on 2004 that's means I'm going 20 this year,but I can't login with the same Facebook account that I use at the 1st,cuz this apps said I'm under 18 :(",male,"Budapest,Hungary",2021-07-17,4,positiva
6a568bf7-943c-4d13-8dd0-3f53b4a05394,help full,male,"Chicago,United States",2022-11-25,4,positiva
b37e46fa-0c80-40fe-8a62-77d1939574a5,Most pathetic app ever... one of the the most worst app ever used... can't find anyone bt it show some one bcz of the subscription... the con app to loot money from people .. I don't want to give any star... it don't have any reputation to be on app store... such a beggar app.. if u don't have any good model according to the app just shut it down..this people dont have any idea from foreign app n start a beggar app... if u don't have idea so Plz don't waist time... beggar people splite on u😡🤬,male,"Mombasa,Kenya",2016-10-25,1,negativa
,"it's alright i guess. swiping is fine but free version feels kinda limited after a while - cant see who liked me or anything unless i pay for premium. might try it again if im really desperate, lol.",,,,3,neutra
5a071160-d4f3-4131-9d31-7822d8516c78,This allows people to date or to just see who is out there. Justice,male,"Geneva,Switzerland",2023-05-15,5,positiva
1c2d6b91-9e01-4387-aa61-4b920573a095,Worst money and time,male,"Warsaw,Poland",2015-03-22,1,negativa
,it's fine i guess. i like that they dont allow fake profiles which is more than i can say for tinder. but i swipe through hundreds of people before getting maybe one decent match lol.,,,,3,neutra
,idk what ppl see in this app but its alright i guess. swiped casually while watching tv and had a few convo's that just fizzled out. nothing special but works when im bored.,,,,3,neutra
43e01318-8206-4bb8-bddd-5d84c14a3eca,"Unable to enjoy the Bumble Subscription I have bought 6 months bumble membership but I was inactive for the last 2 months Now that I have rejoined bumble with the same email/number,I am unable to enjoy the subscription even though the subscription is showing to be active till Nov 23 on PlayStore",male,"Rabat,Morocco",2020-10-07,3,neutra
c6da884b-cc0a-4d7c-a13a-420443d38bc5,A scam in every sense. Getting notifications of being liked but only way to know is to pay. DO NOT RECOMMEND JUST AS BAD AS PLENTY OF FISH,male,"Rosario,Argentina",2017-06-29,1,negativa
60e1c496-6698-4173-bb3d-64321ef4e746,"The experience is going to be different for everyone. Not everyone is going to find their ever after here,but I was lucky enough to do so. There's nothing to lose with putting yourself out there. I found success even with just the free version. Thanks Bumble!",female,"Christchurch,New Zealand",2025-10-21,5,positiva
bf6dc9bd-cc45-4ef7-a0bf-8e481eb9d246,seems like fraud people are there in delhi and they ask you for a date and they tag along with their friends and how to curb such mishappens on the app is a really difficult task for the managing team. There is no feedback on the person and they unmatch as soon as they are done scamming people. There is no way to block such people out of using dating apps. Their numbers and their chat will be gone just like that. Scamming girls are really taking advantage of this app. So be aware of the fraud.🖖,male,"Kampala,Uganda",2016-11-21,1,negativa
dbd31e46-11f0-4e95-a0ba-696aabf6d15d,it's a great dating app think everybody should try,male,"Munich,Germany",2023-04-29,5,positiva
485cd215-f82a-46da-b8f4-bc81928521d1,"using it for more than 6 months,not even single match till now",male,"Madrid,Spain",2023-06-03,5,positiva
7830c9a9-a77a-49e3-bdc9-63c9784589fa,Been using this app for months. I pay for premium and out of the blue I can no longer match anyone. When I attempt to match it says I've just missed matching with them. Absolutely awful.,male,"Tijuana,Mexico",2017-01-29,1,negativa
30e7aa01-0545-4a91-80d5-24198ec3395e,it's one of best u will find,male,"Guangzhou,China",2020-03-01,3,neutra
,"idk, its decent i suppose. free version is pretty limited, cant see who likes me or get extra swipes without paying for premium. still kinda works but not that impressed yet.",,,,3,neutra
665d727d-918e-4a35-828a-d0d2bb68ae58,because all you need you you must First pay,female,"Adelaide,Australia",2018-01-12,1,negativa
a7e17722-e39c-430e-a714-303874193e81,So many fake profiles. And I have made reports over 50 times and you take them down.,male,"Casablanca,Morocco",2016-08-04,1,negativa
,"meh, its alright i suppose. swiped for hours and got some decent matches, but no one's really been that interesting yet. customer support was kinda helpful though.",,,,3,neutra
0e983768-b4b0-4379-a2ca-aec7da2f7cd9,I’d say conversations here tend to feel more meaningful. It really improves the quality of interactions.,male,"Jerusalem,Israel",2023-12-06,5,positiva
7c034527-511b-4e22-a1a9-6dbcb5d254ab,no match,female,"Perth,Australia",2021-11-29,3,neutra
66dd60bc-7903-4e5b-bdf3-c5ae7ecfa921,App asked me about my ethnicity which is useless to me.. what I need is option to filter by ethnicity so that I get to my preferences faster.,female,"Auckland,New Zealand",2018-03-25,1,negativa
,idk what i was expecting from this app but its...fine. profile verification is kinda cool i guess and customer support replied pretty quickly when i had an issue with a suspicious account. nothing too exciting tho.,,,,3,neutra
,"used this app on and off for months now. haven't deleted it yet, so that's something. matches are okay i guess, but sometimes they just seem too perfect or fake. whatever.",,,,3,neutra
b40739f8-880d-4aec-bae9-08056fef6e9b,after paying 149 AED bumble keeps loading .. will you fix this issue or you will give me my money back .. even after i try to contact you guys you say my email is incorrect but my email is correct .. i am disappointed,male,"Dakar,Senegal",2016-11-10,1,negativa
f89c5bd6-7b85-4f05-9e49-18e79db414db,Nice place to be,male,"Kumasi,Ghana",2024-07-10,5,positiva
,idk if its good or bad lol... i like that you gotta start convo within 24hrs or it disappears but sometimes thats hard when u r busy swiping thru and forget about matches. need to use customer support more often tho,,,,3,neutra
,idk if i like this app or not lol... its free so thats a plus. found some pretty cool people but also had my fair share of weirdos in my matches. customer support was decent when i needed help with something tho.,,,,3,neutra
1e38a111-6a36-490f-a354-02d5cd6c2a0f,"Waste of money and time,i have subscribed for week and have two days trying to open the app and i cant get acces to it😭 .",male,"Marseille,France",2015-12-14,1,negativa
e4f38735-4dd6-4c01-93ee-ab1b43e9f3fe,"Why did you remove the speed dating feature,also why if some girls like me they have to write to me,they will never do that,let us write to them lol we are the men,we should engage...",male,"Warsaw,Poland",2019-05-30,3,neutra
6a16aed8-bdd9-4f15-bd81-8574935aa45d,I have an account but for some reason bumble has signed me out and is refusing to let me sign in no matter what way I try or how many times I uninstall and then reinstall!,male,"Oslo,Norway",2015-04-02,1,negativa
,"idk what i'm doing on this app lol. swiping through when i'm watching tv just to see what's up. some decent conversations but they all fizzle out eventually. premium subs dont seem worth it though. its free, so whatever",,,,3,neutra
eee5de83-e917-4209-9b90-093eab29e99c,Great and good luck today so far 😊🙏,female,"Caracas,Venezuela",2025-05-05,5,positiva
,"i'm kinda meh about this app. like, i get that the 24 hour convo start is an interesting concept but honestly sometimes it feels exhausting trying to catch people before they disappear or if i'm busy and forget. premium subscription helped with more",,,,3,neutra
f16369d8-d22b-41dc-995e-7fe1ded8f179,It wouldn't let me restore my lifetime premium membership.... I messaged them on fb Messenger. They had it corrected in literally 1 minute.,male,"Warsaw,Poland",2023-05-04,5,positiva
091eecbe-bde9-4e7b-8b3c-9437be9d98d8,"You're all out of likes"""" You're all out of stars! 🖕",male,"Jerusalem,Israel",2016-05-30,1,negativa
cc62296c-fcee-4b85-82ad-ba7c64a21da3,"Banned me for made up reason that I was posting inappropriate content. Doubled down on this saying they reviewed it,reviewed what? I never put anything inappropriate. Then kicked me off the platform taking my money. Thieves and scum company. Avoid. Nice to see their share price down 80%. Nice customer service.",male,"Lima,Peru",2017-08-23,1,negativa
,"i mean, its fine i guess. free version is limited, can only see like 10 matches at a time and no swipes left... kinda frustrating but not bad for casual stuff.",,,,3,neutra
7fbe6523-a2d0-497c-9821-8a629f342fd4,excellent,male,"Guadalajara,Mexico",2024-10-01,5,positiva
214fb4d7-b003-4bb8-a5be-cb3ead64c0e3,I’ve noticed that the app feels well moderated and safer to use.,male,"Windhoek,Namibia",2024-08-01,5,positiva
62d10401-900f-4e1e-a153-d04838b86151,"App crashing,I can't open it bruh",male,"Madrid,Spain",2015-02-10,1,negativa
,"i've been using this app for weeks and its pretty meh. loading times are slow but at least the profiles look decent, minus some obvious fake ones here and there. customer support's okay i guess, responded quickly to my one issue. sw",,,,3,neutra
48734478-037a-4c1f-a589-37f75c538850,"You know Bumble has just become like other dating apps that is mostly into catphishing. When you sign up for speed dating,the other person just never joins the chat. When you match with someone,they don't even reply. Now if this happens once or twice,it's understandable. But when it happens everytime,you know there's something wrong. So don't use bumble,don't waste your time on this app.",male,"Port Moresby,Papua New Guinea",2017-10-29,1,negativa
eb26f26c-46e5-46da-9e26-b65272deed6d,"Dumbest idea for an app. """"Let's let women make the first move and they only have 24 hours"""" like what?!! So dumb. They all let the time expire so you match for no reason. If anything this frustrates you more about being single and putting yourself out there. Shame on the creators",male,"Prague,Czech Republic",2015-01-08,1,negativa
cda16fe2-575a-4369-a7a0-82f4d57efa63,great app but membership is expensive,male,"Jacksonville,United States",2022-12-23,4,positiva
29733dc4-30f9-458c-afce-8d6078c22912,"paid 199(super swipe),again paid 259(for comments),again paid 199 for (super swipe). but not a single interaction with someone.",male,"Shenzhen,China",2016-03-22,1,negativa
a4cf5aa0-dd8c-4113-bcd0-bd8eddd59b6f,"WORST APP EVER with no customer support. My friends showed a fake profile with my photos in Jan 2022. I emailed bumble 4x since 15/1/22 to remove it. With no reply! Recently,I tried to log in and my profile has been blocked with a copy and paste generic email with no explanation! I'm at a loss how bumble WITH ZERO SUPPORT TO VICTIMS of stolen identity and support to re access this app in a safe environment. CAN'T BELIEVE THIS IS A TECH COMPANY.",male,"San Antonio,United States",2016-12-21,1,negativa
5f475dd0-8bbb-4fa3-997d-e3ec609b3fe2,Need to pay atleast 199 for every month and only after payment we can see how liked us,male,"Guangzhou,China",2016-06-01,1,negativa
f4a4f437-ad68-4773-9609-e952cb4946bc,"Money over service. This app is set up with algorithm to get users to """"pay"""" a subscription fee. You sign up and instantly someone has """"liked you"""" then you pay and they vanish. Once you pay the expensive 24.99 (one week). No one shows up. Then you use a spotlight to """"get seen"""" again another algorithm to hook you in.. What a joke I want my money back. There needs to be an investigation into these crooks.",male,"Rabat,Morocco",2016-11-19,1,negativa
,"meh, its fine i guess. swiped through for like an hour when watching tv and didnt get bored yet but nothin really stuck. customer support was decent tho when i had questions about premium subscription. maybe ill use it again idk.",,,,3,neutra
b6de982e-c5d2-4ab0-b270-8a73a6959a0d,Fake apl hai bilkul,male,"Frankfurt,Germany",2015-12-22,1,negativa
c25361b3-7b91-423d-8ffe-32912d398111,Before you get your likes shown to you the girls already found a new block,male,"San Diego,United States",2017-04-11,1,negativa
017567e5-d35b-425d-bbc8-6e3a67a81986,👍,male,"Manila,Philippines",2024-01-20,5,positiva
fb0260ba-ad3a-46b0-9ec4-eca9688e6f72,nice app,male,"Jacksonville,United States",2024-09-13,5,positiva
7976cd30-e7cc-4a3d-a3c8-8f121e10794a,I Love It,female,"Adelaide,Australia",2025-11-16,5,positiva
12d5c81b-380b-41ac-a8af-fe059e325da0,Found someone so I can delete this now.. how do I cancel my subscription?,male,"Amsterdam,Netherlands",2020-12-10,4,positiva
c198b905-075f-499b-9e9f-5ba029306d95,Best,male,"Copenhagen,Denmark",2022-11-29,5,positiva
a9674048-237a-416c-b8c7-1feae12693bc,You have to pay to do every little thing in this awful app,male,"Kathmandu,Nepal",2016-02-18,1,negativa
,"i've been using this app on and off while watching tv at night, not really looking for anything serious just something to pass the time. swiping through is fine i guess, see some decent profiles but they never seem to last too long in conversations",,,,3,neutra
3c38a3fe-b8ca-4d7a-be74-f47c6135e161,too good aap,female,"Canberra,Australia",2025-10-23,5,positiva
,"i mean its fine i guess. swiped through and matched with some ppl in my area, had a few convos that just fizzled out cus we didnt really click. dont think id pay for premium tho.",,,,3,neutra
f2aed8a0-4c09-44ec-bcda-32e0acfb2946,"miserable dating app,doesn't even show you your matches,making it impossible to talk to anyone",female,"Rio de Janeiro,Brazil",2017-09-06,1,negativa
25d5537d-bbd2-4315-bda3-d103fa79a347,Ok,male,"Dubai,United Arab Emirates",2024-01-10,5,positiva
0105e7cc-589b-441e-9d25-81b73bfe4772,If ya gonna hate me for two whole 🤪 years whats the point of even trying I hate you guys I hate bumble for the rest of my life I hated the drama of a guy taking forever I said it makes you wanna unalive a person when they waste so much of your life,male,"Glasgow,United Kingdom",2015-11-06,1,negativa
,"used this app for a few weeks and its decent i guess... premium subscription isn't worth it though, still get too many fake profiles in my search results. customer support is pretty responsive at least.",,,,3,neutra
5ee2103e-e60f-48dd-862a-e0fddf72893b,"Bad,awful,and terrible...what's the point of filling out your profile when you are shown what you don't want. And....if you pay money for premium,it says you run out of people to swipe on. Remove premium,all the swipes. Makes no sense. Bumbles below political reply is incorrect,as I did do a subscription,so my review remains accurate. Gets worse now. THEN they BLOCK you,when you are fully clothed,and not soliciting sex like sooo many gross profiles.",male,"Rome,Italy",2015-03-12,1,negativa
8e8cb4ea-e723-4c7c-b82b-19e882711ef1,This is a very iffy app. I've been on this app 2 times and both times I've been lied to about the person's age. I don't trust this anymore.,male,"Caracas,Venezuela",2017-10-16,1,negativa
14e1154f-90af-4d71-9f7e-a1c451aa726c,"Paid for bumble premium,can't use all the benefits due to I have cancelled my subscription which has 2weeks left",male,"Lusaka,Zambia",2016-10-27,1,negativa
,"not bad i suppose. loading times can be slow when im swiping, and notifications are kinda annoying sometimes. but overall its free so cant complain too much.",,,,3,neutra
17a029a4-8066-4669-bdce-0a824aec0af1,I am really sick and tired of all the adds from this site popping up on my phone messing with my conversations and texts constantly I would like them removed now please,male,"Prague,Czech Republic",2015-10-18,1,negativa
a36eb35b-c9d1-4b11-af64-bc9c87881a5c,"In my experience,the app feels well moderated and safer to use. It makes the app feel more useful.",male,"Cape Town,South Africa",2024-08-06,5,positiva
0892c930-61b8-42af-b0f2-73334a70e96f,"Was fun at first,then for some reason,the app is not working anymore. After your response,I contacted the Team support through FB,and explained them what happened,so I am waiting for a response.",male,"Ho Chi Minh City,Vietnam",2016-02-18,1,negativa
,i've been using this app for a few weeks now and its just meh. i swiped through all day yesterday but didn't get any decent matches. maybe my expectations are too high or somethin'? need more time to figure it out,,,,3,neutra
